Id,JHipsterRegister,Docker,numberOfRequestsTotal,numberOfRequestsOk,numberOfRequestsKo,minResponseTimeTotal,minResponseTimeOk,minResponseTimeKo,maxResponseTimeTotal,maxResponseTimeOk,maxResponseTimeKo,meanResponseTimeTotal,meanResponseTimeOk,meanResponseTimeKo,standardDeviationTotal,standardDeviationOk,standardDeviationKo,percentiles1Total,percentiles1Ok,percentiles1Ko,percentiles2Total,percentiles2Ok,percentiles2Ko,percentiles3Total,percentiles3Ok,percentiles3Ko,percentiles4Total,percentiles4Ok,percentiles4Ko,group1Name,group1Count,group1Percentage,group2Name,group2Count,group2Percentage,group3Name,group3Count,group3Percentage,group4Name,group4Count,group4Percentage,meanNumberOfRequestsPerSecondTotal,meanNumberOfRequestsPerSecondOk,meanNumberOfRequestsPerSecondKo
1482066649409,jhipster2862,true,1900,1900,0,1,1,-1,2263,2263,-1,14,14,-1,83,83,-1,3,3,-1,6,6,-1,110,110,-1,123,123,-1,"""t < 800 ms""",1896,100,"""800 ms < t < 1200 ms""",1,0,"""t > 1200 ms""",3,0,"""failed""",0,0,7.43599176561754,7.43599176561754,-1.0
1482066649409,jhipster2862,false,1900,1900,0,1,1,-1,212,212,-1,10,10,-1,26,26,-1,3,3,-1,6,6,-1,112,112,-1,123,123,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.426284356336574,7.426284356336574,-1.0
1482068031718,jhipster2863,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482068031718,jhipster2863,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482069124986,jhipster2865,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482069124986,jhipster2865,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482069815276,jhipster2866,true,1900,1900,0,1,1,-1,434,434,-1,10,10,-1,27,27,-1,3,2,-1,6,6,-1,114,114,-1,122,122,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.505490859102186,7.505490859102186,-1.0
1482069815276,jhipster2866,false,1900,1900,0,1,1,-1,434,434,-1,10,10,-1,27,27,-1,3,2,-1,6,6,-1,114,114,-1,122,122,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.505490859102186,7.505490859102186,-1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482072303294,jhipster2868,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482072303294,jhipster2868,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482072818707,jhipster2869,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482072818707,jhipster2869,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482073694116,jhipster2870,false,500,400,100,2,2,27,208,208,122,45,45,44,45,50,17,27,22,38,49,98,44,129,130,88,139,144,117,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.308475512002463,4.246780409601971,1.0616951024004928
1482074523928,jhipster2871,true,500,400,100,1,1,5,418,418,46,28,33,10,47,52,5,5,5,9,12,44,12,118,118,16,124,128,37,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.280834794364293,4.224667835491434,1.0561669588728586
1482074523928,jhipster2871,false,500,400,100,1,1,5,418,418,46,28,33,10,47,52,5,5,5,9,12,44,12,118,118,16,124,128,37,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.280834794364293,4.224667835491434,1.0561669588728586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482076418152,jhipster2873,true,1900,1900,0,1,1,-1,265,265,-1,15,15,-1,36,36,-1,2,2,-1,20,20,-1,152,152,-1,160,160,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.376492283800835,7.376492283800835,-1.0
1482076418152,jhipster2873,false,1900,1900,0,1,1,-1,182,182,-1,13,13,-1,32,32,-1,2,2,-1,14,14,-1,138,138,-1,148,148,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.516744537502621,7.516744537502621,-1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482078562067,jhipster2875,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482078562067,jhipster2875,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482079238486,jhipster2876,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482080164678,jhipster2878,true,1900,1900,0,1,1,-1,130,130,-1,9,9,-1,25,25,-1,2,2,-1,5,5,-1,112,112,-1,118,118,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.538336408181079,7.538336408181079,-1.0
1482080164678,jhipster2878,false,1900,1900,0,1,1,-1,130,130,-1,9,9,-1,25,25,-1,2,2,-1,5,5,-1,112,112,-1,118,118,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.538336408181079,7.538336408181079,-1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482082692900,jhipster2881,true,500,400,100,1,1,4,169,169,89,27,32,10,45,49,8,5,4,9,11,25,11,118,118,20,124,124,27,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.192431511828359,4.153945209462687,1.0384863023656719
1482082692900,jhipster2881,false,500,400,100,1,1,4,169,169,89,27,32,10,45,49,8,5,4,9,11,25,11,118,118,20,124,124,27,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.192431511828359,4.153945209462687,1.0384863023656719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482083932980,jhipster2882,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482084769228,jhipster2884,true,1900,1900,0,1,1,-1,1962,1962,-1,23,23,-1,90,90,-1,3,3,-1,38,38,-1,115,115,-1,122,122,-1,"""t < 800 ms""",1894,100,"""800 ms < t < 1200 ms""",1,0,"""t > 1200 ms""",5,0,"""failed""",0,0,7.403366583541148,7.403366583541148,-1.0
1482084769228,jhipster2884,false,500,400,100,1,1,3,141,141,48,27,32,9,45,49,5,4,4,8,10,111,11,118,122,15,129,130,31,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.132363658759405,4.105890927007524,1.026472731751881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482086914020,jhipster2886,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482086914020,jhipster2886,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482087494128,jhipster2887,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482088946512,jhipster2890,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482088946512,jhipster2890,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482089827399,jhipster2891,false,500,400,100,0,2,0,218,218,2,32,39,1,57,61,0,4,5,1,7,47,1,148,148,2,162,172,2,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.1021449417335045,4.081715953386803,1.0204289883467008
1482090659759,jhipster2892,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482090659759,jhipster2892,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482091416554,jhipster2893,true,1900,1900,0,1,1,-1,219,219,-1,9,9,-1,26,26,-1,2,2,-1,4,4,-1,115,115,-1,122,122,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.462627944792264,7.462627944792264,-1.0
1482091416554,jhipster2893,false,1900,1900,0,1,1,-1,129,129,-1,9,9,-1,26,26,-1,2,2,-1,4,4,-1,116,116,-1,123,123,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.5744589245065645,7.5744589245065645,-1.0
1482092935007,jhipster2894,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482092935007,jhipster2894,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482093420203,jhipster2895,false,1900,1900,0,1,1,-1,188,188,-1,12,12,-1,28,28,-1,2,2,-1,14,14,-1,119,119,-1,130,130,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.435933561890449,7.435933561890449,-1.0
1482094322258,jhipster2896,true,1900,1900,0,1,1,-1,2441,2441,-1,25,25,-1,84,84,-1,3,3,-1,49,49,-1,129,129,-1,138,138,-1,"""t < 800 ms""",1898,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",2,0,"""failed""",0,0,7.541867286952173,7.541867286952173,-1.0
1482094322258,jhipster2896,false,500,400,100,2,2,14,215,215,96,32,35,20,48,54,8,5,4,19,22,55,22,130,131,28,137,138,40,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.327026134390215,4.261620907512172,1.065405226878043
1482095720289,jhipster2897,true,1900,1900,0,1,1,-1,2759,2759,-1,23,23,-1,99,99,-1,4,4,-1,39,39,-1,116,116,-1,123,123,-1,"""t < 800 ms""",1896,100,"""800 ms < t < 1200 ms""",1,0,"""t > 1200 ms""",3,0,"""failed""",0,0,7.474664820293321,7.474664820293321,-1.0
1482095720289,jhipster2897,false,500,400,100,2,2,5,206,206,83,28,33,11,45,49,8,6,5,9,12,43,12,120,120,19,126,126,33,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.124841129924973,4.099872903939978,1.0249682259849946
1482097063694,jhipster2898,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482097063694,jhipster2898,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482057396184,jhipster2900,true,500,400,100,3,3,7,264,264,44,56,67,14,94,102,4,10,9,14,16,43,16,247,248,22,258,258,27,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.1664634524375375,4.13317076195003,1.0332926904875075
1482057396184,jhipster2900,false,500,400,100,3,3,7,264,264,44,56,67,14,94,102,4,10,9,14,16,43,16,247,248,22,258,258,27,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.1664634524375375,4.13317076195003,1.0332926904875075
1482059221074,jhipster2901,true,1900,1900,0,3,3,-1,304,304,-1,22,22,-1,55,55,-1,6,6,-1,17,18,-1,247,247,-1,260,260,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.4992994075553465,7.4992994075553465,-1.0
1482059221074,jhipster2901,false,1900,1900,0,3,3,-1,304,304,-1,22,22,-1,55,55,-1,6,6,-1,17,18,-1,247,247,-1,260,260,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.4992994075553465,7.4992994075553465,-1.0
1482060962622,jhipster2902,true,1900,1900,0,3,3,-1,278,278,-1,19,19,-1,53,53,-1,5,5,-1,9,9,-1,237,237,-1,249,249,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.471607890017932,7.471607890017932,-1.0
1482060962622,jhipster2902,false,1900,1900,0,3,3,-1,278,278,-1,19,19,-1,53,53,-1,5,5,-1,9,9,-1,237,237,-1,249,249,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.471607890017932,7.471607890017932,-1.0
1482062829077,jhipster2903,true,1900,1900,0,2,2,-1,2232,2232,-1,26,26,-1,81,81,-1,5,5,-1,20,20,-1,270,270,-1,298,298,-1,"""t < 800 ms""",1899,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",1,0,"""failed""",0,0,7.3705689303364865,7.3705689303364865,-1.0
1482062829077,jhipster2903,false,1900,1900,0,2,2,-1,335,335,-1,22,22,-1,60,60,-1,5,5,-1,16,16,-1,261,261,-1,285,285,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.50519438453456,7.50519438453456,-1.0
1482064423696,jhipster2904,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482064423696,jhipster2904,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482065593838,jhipster2905,true,500,400,100,2,3,2,278,278,4,55,68,2,99,107,0,6,7,3,10,52,3,256,260,4,266,266,4,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.198856251624643,4.159085001299714,1.0397712503249286
1482065593838,jhipster2905,false,500,400,100,1,3,1,292,292,5,55,68,2,99,107,0,6,7,3,10,74,3,258,259,4,265,266,4,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.073875629160578,4.059100503328462,1.0147751258321156
1482066996838,jhipster2906,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482066996838,jhipster2906,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482068132785,jhipster2907,true,1900,1900,0,4,4,-1,3187,3187,-1,36,36,-1,94,94,-1,7,7,-1,55,55,-1,255,255,-1,268,268,-1,"""t < 800 ms""",1899,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",1,0,"""failed""",0,0,7.452967850250263,7.452967850250263,-1.0
1482068132785,jhipster2907,false,500,400,100,3,3,17,302,302,93,62,70,28,98,108,11,11,9,25,29,54,30,262,263,42,268,268,84,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.126943111439235,4.101554489151388,1.025388622287847
1482069901121,jhipster2908,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482069901121,jhipster2908,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482071091467,jhipster2909,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482071091467,jhipster2909,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482071812718,jhipster2910,true,1900,1900,0,2,2,-1,304,304,-1,28,28,-1,56,56,-1,5,5,-1,40,40,-1,241,241,-1,253,253,-1,"""t < 800 ms""",1900,100,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",0,0,7.525586995785671,7.525586995785671,-1.0
1482071812718,jhipster2910,false,500,400,100,3,3,6,268,268,23,56,67,12,97,105,3,8,7,11,14,69,14,256,256,20,262,262,22,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.083780706035464,4.067024564828372,1.016756141207093
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482073981287,jhipster2912,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482073981287,jhipster2912,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482075210341,jhipster2914,true,500,400,100,3,3,6,264,264,26,55,66,11,96,104,4,8,7,11,14,43,13,253,256,21,262,262,26,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.1607575992155645,4.128606079372451,1.0321515198431128
1482075210341,jhipster2914,false,500,400,100,3,3,6,264,264,26,55,66,11,96,104,4,8,7,11,14,43,13,253,256,21,262,262,26,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.1607575992155645,4.128606079372451,1.0321515198431128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482077291739,jhipster2916,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482077291739,jhipster2916,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482078268695,jhipster2917,true,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482078268695,jhipster2917,false,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1482079513555,jhipster2918,true,500,400,100,3,3,18,297,297,68,61,70,26,98,107,7,11,9,24,29,141,29,260,261,37,268,270,49,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.128678544686176,4.102942835748941,1.0257357089372352
1482079513555,jhipster2918,false,500,400,100,3,3,18,297,297,68,61,70,26,98,107,7,11,9,24,29,141,29,260,261,37,268,270,49,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.128678544686176,4.102942835748941,1.0257357089372352
1482081146089,jhipster2919,true,500,400,100,1,3,1,341,341,4,53,66,2,97,105,0,6,7,2,9,31,3,254,255,3,271,272,4,"""t < 800 ms""",400,80,"""800 ms < t < 1200 ms""",0,0,"""t > 1200 ms""",0,0,"""failed""",100,20,5.186506783950874,4.149205427160699,1.0373013567901748
